movie_id,movie_title,imdb_character_name,words,gender,age
tt0332452,Troy,glaucus,742,m,56
tt0332452,Troy,haemon,372,m,-1
tt0332452,Troy,hector,5232,m,36
tt0332452,Troy,helen,1566,f,28
tt0332452,Troy,menelaus,1592,m,49
tt0332452,Troy,messenger boy,192,m,14
tt0332452,Troy,nestor,512,m,62
tt0332452,Troy,odysseus,2078,m,45
tt0332452,Troy,paris,2766,m,27
tt0332452,Troy,patroclus,504,m,20
tt0332452,Troy,priam,1954,m,72
tt0332452,Troy,tecton,198,m,40
tt0332452,Troy,thetis,532,f,63
tt0332452,Troy,velior,180,m,53
tt0111503,True Lies,albert gibson,3952,m,35
tt0111503,True Lies,allison,248,f,-1
tt0111503,True Lies,dana tasker,664,f,14
tt0111503,True Lies,faisil,592,m,31
tt0111503,True Lies,harry tasker,5696,m,47
tt0111503,True Lies,helen tasker,3318,f,36
tt0111503,True Lies,helicopter pilo,118,m,48
tt0111503,True Lies,juno skinner,1448,f,27
tt0111503,True Lies,samir,178,m,-1
tt0111503,True Lies,simon,2918,m,39
tt0111503,True Lies,spencer trilby,552,m,71
tt0108399,True Romance,alabama whitman,4140,f,25
tt0108399,True Romance,big don,268,m,45
tt0108399,True Romance,boris,108,m,31
tt0108399,True Romance,clarence worley,11662,m,24
tt0108399,True Romance,clifford worley,1832,m,57
tt0108399,True Romance,cody nicholson,858,m,32
tt0108399,True Romance,drexl spivey,1558,m,35
tt0108399,True Romance,elliot blitzer,1048,m,34
tt0108399,True Romance,"elvis, alabama'",482,m,4
tt0108399,True Romance,floyd - dick's ,548,m,30
tt0108399,True Romance,lee donowitz,1106,m,45
tt0108399,True Romance,lenny,286,m,59
tt0108399,True Romance,lobby cop #1,140,m,41
tt0108399,True Romance,mary louise rav,226,f,50
tt0108399,True Romance,nicky dimes,1096,m,28
tt0108399,True Romance,vincenzo coccot,1686,m,50
tt0108399,True Romance,virgil,938,m,32
tt1099212,Twilight,alice cullen,146,f,21
tt1099212,Twilight,angela,250,f,18
tt1099212,Twilight,bella swan,4934,f,18
tt1099212,Twilight,billy black,148,m,55
tt1099212,Twilight,charlie swan,1256,m,42
tt1099212,Twilight,edward cullen,3680,m,22
tt1099212,Twilight,eric,308,m,27
tt1099212,Twilight,esme cullen,162,f,33
tt1099212,Twilight,jacob black,342,m,16
tt1099212,Twilight,james,778,m,26
tt1099212,Twilight,jasper,222,m,24
tt1099212,Twilight,jessica,624,f,23
tt1099212,Twilight,laurent,294,m,29
tt1099212,Twilight,mike newton,160,m,21
tt1099212,Twilight,mr. molina,250,m,-1
tt1099212,Twilight,renée,584,f,36
tt1099212,Twilight,rosalie,186,f,20
tt0096320,Twins,al greco,192,m,32
tt0096320,Twins,beetroot mckinl,136,m,40
tt0096320,Twins,burt klane,170,m,39
tt0096320,Twins,julius benedict,2246,m,41
tt0096320,Twins,linda mason,440,f,32
tt0096320,Twins,marnie mason,424,f,26
tt0096320,Twins,morris klane,188,m,-1
tt0096320,Twins,peter garfield,134,m,-1
tt0096320,Twins,vincent benedic,2898,m,44
tt0096320,Twins,webster,654,m,46
tt0096320,Twins,werner,358,m,55
tt0417217,Two for the Money,amir,252,m,-1
tt0417217,Two for the Money,brandon,9028,m,36
tt0417217,Two for the Money,brandon's dad,292,m,49
tt0417217,Two for the Money,chuck,108,m,53
tt0417217,Two for the Money,denny,104,m,19
tt0417217,Two for the Money,doorman,178,m,47
tt0417217,Two for the Money,herbie,210,m,-1
tt0417217,Two for the Money,jerry,1308,m,40
tt0417217,Two for the Money,novian,474,m,56
tt0417217,Two for the Money,toni,2682,f,51
tt0417217,Two for the Money,walter,162,m,65
tt0120399,U Turn,biker #1,252,m,28
tt0120399,U Turn,blind man,2986,m,59
tt0120399,U Turn,bobby cooper,10878,m,37
tt0120399,U Turn,bus station cle,202,f,42
tt0120399,U Turn,darrell,2120,m,42
tt0120399,U Turn,ed,104,m,59
tt0120399,U Turn,flo,510,f,42
tt0120399,U Turn,grace mckenna,7030,f,28
tt0120399,U Turn,jake mckenna,4532,m,56
tt0120399,U Turn,jenny,784,f,18
tt0120399,U Turn,mr. arkady,688,m,32
tt0120399,U Turn,sheriff potter,1628,m,49
tt0120399,U Turn,toby n. tucker,1076,m,23
tt1142988,The Ugly Truth,abby,5247,f,31
tt1142988,The Ugly Truth,balloon pilot,116,m,52
tt1142988,The Ugly Truth,colin,692,m,33
tt1142988,The Ugly Truth,elizabeth,170,f,35
tt1142988,The Ugly Truth,georgia,231,f,44
tt1142988,The Ugly Truth,jack magnum,152,m,37
tt1142988,The Ugly Truth,jim,135,m,35
tt1142988,The Ugly Truth,jonah,245,m,-1
tt1142988,The Ugly Truth,joy,385,f,32
tt1142988,The Ugly Truth,larry,199,m,46
tt1142988,The Ugly Truth,mike,5734,m,40
tt1142988,The Ugly Truth,stuart,695,m,50
tt0086510,Under Fire,alex grazier,2448,m,53
tt0086510,Under Fire,claire,4266,f,38
tt0086510,Under Fire,hub kittle,520,m,35
tt0086510,Under Fire,isela,434,f,30
tt0086510,Under Fire,marcel jazy,1544,m,53
tt0086510,Under Fire,oates,1116,m,33
tt0086510,Under Fire,pedro,296,m,34
tt0086510,Under Fire,regis seydor,280,m,49
tt0086510,Under Fire,russell price,3442,m,42
tt0086510,Under Fire,sandinista,248,m,-1
tt1049413,Up,beta,302,m,57
tt1049413,Up,carl fredrickse,4660,m,80
tt1049413,Up,charles muntz,1666,m,80
tt1049413,Up,dug,1456,m,48
tt1049413,Up,gamma,222,m,-1
tt1049413,Up,newsreel announ,658,m,45
tt1049413,Up,russell,4370,m,-1
tt1049413,Up,young ellie,998,f,-1
tt1193138,Up in the Air,alex goran,1376,f,36
tt1193138,Up in the Air,craig gregory,854,m,40
tt1193138,Up in the Air,jim miller,326,m,33
tt1193138,Up in the Air,julie bingham,221,f,32
tt1193138,Up in the Air,kara bingham,540,f,-1
tt1193138,Up in the Air,karen barnes,106,f,35
tt1193138,Up in the Air,kevin,138,m,25
tt1193138,Up in the Air,natalie keener,2544,f,24
tt1193138,Up in the Air,ryan bingham,5877,m,48
tt0817230,Valentine's Day,alphonso,229,m,49
tt0817230,Valentine's Day,dr. harrison co,295,m,44
tt0817230,Valentine's Day,edgar,540,m,74
tt0817230,Valentine's Day,edison,408,m,11
tt0817230,Valentine's Day,estelle,191,f,76
tt0817230,Valentine's Day,holden,132,m,35
tt0817230,Valentine's Day,hotel clerk mic,152,f,-1
tt0817230,Valentine's Day,jason,781,m,32
tt0817230,Valentine's Day,julia fitzpatri,1364,f,38
tt0817230,Valentine's Day,kara monahan,556,f,28
tt0817230,Valentine's Day,kelvin moore,682,m,43
tt0817230,Valentine's Day,liz,209,f,28
tt0817230,Valentine's Day,male anchor,116,m,26
tt0817230,Valentine's Day,morley clarkson,252,f,29
tt0817230,Valentine's Day,ms. gilroy,161,f,32
tt0817230,Valentine's Day,reed bennett,1377,m,32
tt0817230,Valentine's Day,sean jackson,585,m,38
tt0817230,Valentine's Day,susan,225,f,62
tt0985699,Valkyrie,adolf hitler,580,m,54
tt0985699,Valkyrie,captain haans,152,m,50
tt0985699,Valkyrie,colonel claus v,5208,m,46
tt0985699,Valkyrie,colonel heinz b,278,m,41
tt0985699,Valkyrie,colonel mertz v,756,m,51
tt0985699,Valkyrie,doctor,174,m,42
tt0985699,Valkyrie,dr. carl goerde,620,m,52
tt0985699,Valkyrie,dr. joseph goeb,136,m,49
tt0985699,Valkyrie,erwin von witzl,334,m,57
tt0985699,Valkyrie,field marshal w,392,m,64
tt0985699,Valkyrie,general erich f,484,m,46
tt0985699,Valkyrie,general friedri,1448,m,60
tt0985699,Valkyrie,general friedri,1764,m,59
tt0985699,Valkyrie,lieutenant wern,326,m,29
tt0985699,Valkyrie,ludwig beck,1134,m,70
tt0985699,Valkyrie,major ernst joh,220,m,43
tt0985699,Valkyrie,major otto erns,316,m,46
tt0985699,Valkyrie,major-general h,1238,m,48
tt0985699,Valkyrie,nina von stauff,200,f,32
tt0985699,Valkyrie,second lieutena,136,m,32
tt0084855,The Verdict,bailiff,216,m,-1
tt0084855,The Verdict,bishop brophy,598,m,66
tt0084855,The Verdict,dr. gruber,582,m,35
tt0084855,The Verdict,dr. towler,196,m,69
tt0084855,The Verdict,ed concannon,3272,m,73
tt0084855,The Verdict,frank galvin,9462,m,57
tt0084855,The Verdict,joseph alito,676,m,42
tt0084855,The Verdict,judge hoyle,1516,m,56
tt0084855,The Verdict,laura fischer,1026,f,36
tt0084855,The Verdict,mickey morrisse,3136,m,62
tt0084855,The Verdict,sally doneghy,350,f,30
tt0052357,Vertigo,john 'scottie' ,4781,m,50
tt0052357,Vertigo,madeleine elste,1372,f,25
tt0052357,Vertigo,midge wood,1203,f,36
tt0052357,Vertigo,pop leibel,298,m,70
tt0052357,Vertigo,saleswoman,114,f,35
tt0857191,The Visitor,airport securit,260,m,50
tt0857191,The Visitor,barbara,312,f,79
tt0857191,The Visitor,charles,310,m,47
tt0857191,The Visitor,cop #1,110,m,-1
tt0857191,The Visitor,jacob,414,m,51
tt0857191,The Visitor,karen,148,f,-1
tt0857191,The Visitor,mouna,2762,f,47
tt0857191,The Visitor,mr. shah,934,m,29
tt0857191,The Visitor,nasim,134,m,38
tt0857191,The Visitor,tarek,4216,m,-1
tt0857191,The Visitor,walter,5064,m,60
tt0857191,The Visitor,zainab,1862,f,29
tt0120885,Wag the Dog,aide #1,126,f,-1
tt0120885,Wag the Dog,airline passeng,158,m,-1
tt0120885,Wag the Dog,american dream ,222,m,-1
tt0120885,Wag the Dog,amy cain,168,f,30
tt0120885,Wag the Dog,chicago newscas,160,f,-1
tt0120885,Wag the Dog,cia agent charl,400,m,47
tt0120885,Wag the Dog,conrad brean,7838,m,54
tt0120885,Wag the Dog,fad king,584,m,40
tt0120885,Wag the Dog,grace,136,f,39
tt0120885,Wag the Dog,john levy,286,m,34
tt0120885,Wag the Dog,johnny green,170,m,-1
tt0120885,Wag the Dog,joyce,196,f,-1
tt0120885,Wag the Dog,liz butsky,372,f,50
tt0120885,Wag the Dog,male commentato,124,m,-1
tt0120885,Wag the Dog,mayra,108,f,-1
tt0120885,Wag the Dog,nashville engin,142,m,-1
tt0120885,Wag the Dog,nole,534,m,-1
tt0120885,Wag the Dog,pilot,112,m,-1
tt0120885,Wag the Dog,president,850,m,-1
tt0120885,Wag the Dog,second media gu,152,m,-1
tt0120885,Wag the Dog,senator cole,276,m,80
tt0120885,Wag the Dog,sklansky,126,m,-1
tt0120885,Wag the Dog,stanley motss,5786,m,60
tt0120885,Wag the Dog,trudy,268,f,-1
tt0120885,Wag the Dog,white house rep,270,m,55
tt0120885,Wag the Dog,winifred ames,3320,f,28
tt0094291,Wall Street,bud fox,10152,m,22
tt0094291,Wall Street,carl fox,2390,m,47
tt0094291,Wall Street,charlie,318,m,52
tt0094291,Wall Street,commercial bank,138,m,-1
tt0094291,Wall Street,cromwell,558,m,58
tt0094291,Wall Street,darien taylor,2210,f,27
tt0094291,Wall Street,duncan wilmore,270,m,45
tt0094291,Wall Street,gordon gekko,8746,m,43
tt0094291,Wall Street,harold salt,372,m,39
tt0094291,Wall Street,kate gekko,296,f,28
tt0094291,Wall Street,lou mannheim,634,m,62
tt0094291,Wall Street,lynch,626,m,64
tt0094291,Wall Street,marvin,1346,m,28
tt0094291,Wall Street,muffie livingst,238,f,-1
tt0094291,Wall Street,natalie,354,f,-1
tt0094291,Wall Street,ollie,120,m,41
tt0094291,Wall Street,sir larry wildm,656,m,49
tt0094291,Wall Street,toni carpenter,192,f,-1
tt0094291,Wall Street,tv business ana,114,m,55
tt1568911,War Horse,albert narracot,1543,m,21
tt1568911,War Horse,andrew easton,188,m,21
tt1568911,War Horse,army doctor,103,m,50
tt1568911,War Horse,base camp offic,106,m,37
tt1568911,War Horse,brandt,114,m,57
tt1568911,War Horse,dad,398,m,-1
tt1568911,War Horse,david lyons,255,m,25
tt1568911,War Horse,emilie,498,f,-1
tt1568911,War Horse,friedrich,146,m,39
tt1568911,War Horse,German Officer ,115,m,36
tt1568911,War Horse,german soldier ,101,m,37
tt1568911,War Horse,grandfather,828,m,62
tt1568911,War Horse,gunther,306,m,21
tt1568911,War Horse,lt. charlie wav,140,m,34
tt1568911,War Horse,lyons,594,m,48
tt1568911,War Horse,Maj. Jamie Stew,404,m,35
tt1568911,War Horse,market auctione,276,m,61
tt1568911,War Horse,michael,159,m,17
tt1568911,War Horse,mrs narracott,365,f,-1
tt1568911,War Horse,peter,357,m,-1
tt1568911,War Horse,Rose Narracott,468,f,44
tt1568911,War Horse,Sgt. Fry,208,m,43
tt1568911,War Horse,Sgt. Martin,107,m,49
tt1568911,War Horse,Sgt. Sam Perkin,233,m,48
tt1568911,War Horse,trench captain,269,m,53
tt1291584,Warrior,brendan conlon,1990,m,37
tt1291584,Warrior,bryan callen,1902,m,44
tt1291584,Warrior,colt boyd,252,m,-1
tt1291584,Warrior,Dan Taylor,212,m,46
tt1291584,Warrior,frank campana,876,m,48
tt1291584,Warrior,j.j. riley,204,m,47
tt1291584,Warrior,Jon Anik,443,m,-1
tt1291584,Warrior,mark bradford,172,m,29
tt1291584,Warrior,paddy conlon,1086,m,70
tt1291584,Warrior,pilar fernandez,141,f,32
tt1291584,Warrior,Principal Zito,319,m,55
tt1291584,Warrior,sam sheridan,1045,m,-1
tt1291584,Warrior,tess conlon,536,f,32
tt1291584,Warrior,tommy conlon,1374,m,34
tt1067583,Water for Elephants,august,4985,m,55
tt1067583,Water for Elephants,camel,1013,m,-1
tt1067583,Water for Elephants,charlie,516,m,35
tt1067583,Water for Elephants,earl,400,m,63
tt1067583,Water for Elephants,jacob,6330,m,25
tt1067583,Water for Elephants,kinko,795,m,40
tt1067583,Water for Elephants,marlena,3196,f,35
tt1067583,Water for Elephants,mr. hyde,196,m,64
tt1067583,Water for Elephants,rosie's caretak,194,m,43
tt1023114,The Way Back,bohdan,347,m,-1
tt1023114,The Way Back,guard #1,197,m,-1
tt1023114,The Way Back,irena,696,f,16
tt1023114,The Way Back,janusz,3244,m,32
tt1023114,The Way Back,kazik,191,m,25
tt1023114,The Way Back,khabarov,1211,m,47
tt1023114,The Way Back,mr. smith,2416,m,60
tt1023114,The Way Back,official,119,m,64
tt1023114,The Way Back,tomasz,527,m,26
tt1023114,The Way Back,valka,1767,m,34
tt1023114,The Way Back,voss,689,m,30
tt1023114,The Way Back,zoran,1515,m,33
tt0161081,What Lies Beneath,caitlin spencer,332,f,22
tt0161081,What Lies Beneath,claire spencer,6298,f,42
tt0161081,What Lies Beneath,dr. drayton,656,m,53
tt0161081,What Lies Beneath,elena,278,f,44
tt0161081,What Lies Beneath,jody,1412,f,45
tt0161081,What Lies Beneath,mrs. frank,434,f,62
tt0161081,What Lies Beneath,norman spencer,4012,m,58
tt0896872,The Whistleblower,barry,133,m,-1
tt0896872,The Whistleblower,bill hynes,731,m,49
tt0896872,The Whistleblower,blakely,147,m,55
tt0896872,The Whistleblower,fred murray,193,m,42
tt0896872,The Whistleblower,halyna,208,f,41
tt0896872,The Whistleblower,ivan,104,m,38
tt0896872,The Whistleblower,jan van der vel,659,m,37
tt0896872,The Whistleblower,julia,190,f,-1
tt0896872,The Whistleblower,Kathryn Bolkova,3705,f,40
tt0896872,The Whistleblower,Laura Leviani,394,f,46
tt0896872,The Whistleblower,luba,167,f,21
tt0896872,The Whistleblower,madeleine rees,187,f,73
tt0896872,The Whistleblower,milena,362,f,64
tt0896872,The Whistleblower,peter ward,341,m,61
tt0896872,The Whistleblower,raya,373,f,-1
tt0896872,The Whistleblower,rick,166,m,-1
tt0896872,The Whistleblower,rick jones,296,m,-1
tt0896872,The Whistleblower,todd myers,109,m,-1
tt0896872,The Whistleblower,viko,287,m,26
tt0100935,Wild at Heart,beany thorn    ,172,f,24
tt0100935,Wild at Heart,bob ray lemon,218,m,-1
tt0100935,Wild at Heart,bobby peru,2450,m,35
tt0100935,Wild at Heart,buddy,382,m,30
tt0100935,Wild at Heart,chet       (sce,268,m,59
tt0100935,Wild at Heart,george kovich,992,m,63
tt0100935,Wild at Heart,good witch,118,f,23
tt0100935,Wild at Heart,hotel manager,142,m,57
tt0100935,Wild at Heart,johnnie farragu,1710,m,64
tt0100935,Wild at Heart,juana durango,474,f,49
tt0100935,Wild at Heart,lula fortune,9884,f,23
tt0100935,Wild at Heart,marcelles santo,1136,m,44
tt0100935,Wild at Heart,marietta fortun,2930,f,55
tt0100935,Wild at Heart,mr. reindeer,328,m,58
tt0100935,Wild at Heart,perdita durango,436,f,38
tt0100935,Wild at Heart,red       (scen,182,m,-1
tt0100935,Wild at Heart,reggie,1088,m,56
tt0100935,Wild at Heart,sailor ripley,8050,m,26
tt0486946,Wild Hogs,bobby davis,2084,m,42
tt0486946,Wild Hogs,buck dooble,271,m,35
tt0486946,Wild Hogs,charley,1293,m,56
tt0486946,Wild Hogs,doctor,117,m,49
tt0486946,Wild Hogs,doug madsen,6372,m,54
tt0486946,Wild Hogs,dudley frank,2149,m,57
tt0486946,Wild Hogs,earl dooble,342,m,35
tt0486946,Wild Hogs,jack,1704,m,53
tt0486946,Wild Hogs,karen davis,358,f,38
tt0486946,Wild Hogs,kelly madsen,718,f,39
tt0486946,Wild Hogs,maggie,434,f,43
tt0486946,Wild Hogs,murdock,119,m,59
tt0486946,Wild Hogs,woody stevens,3946,m,53
tt0120890,Wild Things,art maddox,174,m,-1
tt0120890,Wild Things,barbara baxter,166,f,26
tt0120890,Wild Things,bryce hunter,908,m,43
tt0120890,Wild Things,dave,108,m,-1
tt0120890,Wild Things,gloria perez,2366,f,29
tt0120890,Wild Things,jimmy leach,204,m,21
tt0120890,Wild Things,judge,118,f,-1
tt0120890,Wild Things,kelly van ryan,2130,f,27
tt0120890,Wild Things,ken bowden,870,m,48
tt0120890,Wild Things,police chief,106,m,-1
tt0120890,Wild Things,ray duquette,3808,m,40
tt0120890,Wild Things,ruby,688,f,53
tt0120890,Wild Things,sam lombardo,3916,m,34
tt0120890,Wild Things,sandra van ryan,860,f,41
tt0120890,Wild Things,suzie toller,1872,f,25
tt0120890,Wild Things,tom baxter,276,m,68
tt0120891,Wild Wild West,capt. james wes,5866,m,31
tt0120891,Wild Wild West,coleman,288,m,64
tt0120891,Wild Wild West,dr. arliss love,3292,m,39
tt0120891,Wild Wild West,miss east,182,f,33
tt0120891,Wild Wild West,rita escobar,1266,f,33
tt0120891,Wild Wild West,u.s. marshal ar,5442,m,52
tt0096446,Willow,airk thaughbaer,644,m,34
tt0096446,Willow,burglekutt,308,m,38
tt0096446,Willow,cherlindrea,544,f,-1
tt0096446,Willow,fin raziel,1382,f,79
tt0096446,Willow,gen. kael,172,m,51
tt0096446,Willow,high aldwin,406,m,64
tt0096446,Willow,kiaya ufgood,152,f,-1
tt0096446,Willow,madmartigan,2958,m,29
tt0096446,Willow,meegosh,124,m,23
tt0096446,Willow,queen bavmorda,648,f,54
tt0096446,Willow,rool,218,m,31
tt0096446,Willow,sorsha,728,f,27
tt0096446,Willow,willow ufgood,4166,m,18
tt1606392,Win Win,abby,139,f,-1
tt1606392,Win Win,cindy,760,f,34
tt1606392,Win Win,eleanor,194,f,60
tt1606392,Win Win,jackie flaherty,1882,f,43
tt1606392,Win Win,judge lee,110,f,-1
tt1606392,Win Win,kyle,1484,m,-1
tt1606392,Win Win,leo poplar,309,m,71
tt1606392,Win Win,mike flaherty,5204,m,44
tt1606392,Win Win,shelly,336,f,27
tt1606392,Win Win,stemler,275,m,-1
tt1606392,Win Win,stephen vigman,747,m,67
tt1606392,Win Win,stuart thatcher,122,m,48
tt1606392,Win Win,terry delfino,1693,m,41
tt0486051,Wind Chill,girl,2424,f,24
tt0486051,Wind Chill,guy,2164,m,29
tt0486051,Wind Chill,snowplow driver,295,m,50
tt0993846,The Wolf of Wall Street,alden kupferber,123,m,-1
tt0993846,The Wolf of Wall Street,brad,199,m,36
tt0993846,The Wolf of Wall Street,captain ted bee,150,m,44
tt0993846,The Wolf of Wall Street,donnie azoff,1412,m,30
tt0993846,The Wolf of Wall Street,dwayne,114,m,44
tt0993846,The Wolf of Wall Street,jean jacques sa,375,m,41
tt0993846,The Wolf of Wall Street,jerry fogel,116,m,-1
tt0993846,The Wolf of Wall Street,jordan belfort,11718,m,39
tt0993846,The Wolf of Wall Street,lucas solomon,190,m,2013
tt0993846,The Wolf of Wall Street,manny riskin,168,m,47
tt0993846,The Wolf of Wall Street,mark hanna,422,m,44
tt0993846,The Wolf of Wall Street,max belfort,274,m,66
tt0993846,The Wolf of Wall Street,naomi lapaglia,1281,f,23
tt0993846,The Wolf of Wall Street,nicky koskoff (,257,m,39
tt0993846,The Wolf of Wall Street,steve madden,203,m,32
tt0993846,The Wolf of Wall Street,teresa petrillo,150,f,28
tt0185014,Wonder Boys,carrie,384,f,26
tt0185014,Wonder Boys,dean sara gaske,2118,f,43
tt0185014,Wonder Boys,hannah green,1286,f,22
tt0185014,Wonder Boys,james leer,4024,m,25
tt0185014,Wonder Boys,prof. grady tri,10402,m,56
tt0185014,Wonder Boys,quentin 'q' mor,606,m,69
tt0185014,Wonder Boys,sam traxler,254,m,29
tt0185014,Wonder Boys,terry crabtree,3034,m,35
tt0185014,Wonder Boys,walter gaskell,140,m,49
tt0361127,The Woodsman,carlos,1230,m,41
tt0361127,The Woodsman,robin,366,f,-1
tt0361127,The Woodsman,rosen,1758,m,30
tt0361127,The Woodsman,sgt. lucas,1524,m,31
tt0361127,The Woodsman,walter,6506,m,46
tt0143145,The World Is Not Enough,colonel akakiev,134,m,43
tt0143145,The World Is Not Enough,davidov,198,m,36
tt0143145,The World Is Not Enough,dr. christmas j,960,f,28
tt0143145,The World Is Not Enough,elektra king,2958,f,33
tt0143145,The World Is Not Enough,james bond,3788,m,46
tt0143145,The World Is Not Enough,lachaise,248,m,54
tt0143145,The World Is Not Enough,q,186,m,85
tt0143145,The World Is Not Enough,renard,1420,m,38
tt0143145,The World Is Not Enough,valentin zukovs,1186,m,49
tt1125849,The Wrestler,annoyed man at ,178,m,-1
tt1125849,The Wrestler,cassidy,2264,f,44
tt1125849,The Wrestler,deli customer,176,m,-1
tt1125849,The Wrestler,lex lethal,148,m,-1
tt1125849,The Wrestler,nick volpe,340,m,38
tt1125849,The Wrestler,randy 'the ram',5220,m,56
tt1125849,The Wrestler,scott brumberg,294,m,39
tt1125849,The Wrestler,stephanie,1128,f,21
tt1125849,The Wrestler,the ayatollah,304,m,44
tt1125849,The Wrestler,wayne,278,m,44
tt1125849,The Wrestler,wxw announcer,194,m,-1
tt0120903,X-Men,jean grey,604,f,36
tt0120903,X-Men,logan,979,m,32
tt0120903,X-Men,magneto,1432,m,61
tt0120903,X-Men,newscaster #1,301,m,-1
tt0120903,X-Men,president,295,m,-1
tt0120903,X-Men,professor charl,1168,m,60
tt0120903,X-Men,rogue,113,f,18
tt0120903,X-Men,storm,133,f,34
tt1045778,Year One,abraham,1076,m,45
tt1045778,Year One,adam,522,m,65
tt1045778,Year One,eema,244,f,20
tt1045778,Year One,high priest,1302,m,49
tt1045778,Year One,isaac,472,m,20
tt1045778,Year One,king,458,m,54
tt1045778,Year One,marlak,826,m,40
tt1045778,Year One,maya,1136,f,-1
tt1045778,Year One,oh,3958,m,21
tt1045778,Year One,prime minister,218,m,-1
tt1045778,Year One,princess inanna,918,f,25
tt1045778,Year One,queen,114,f,45
tt1045778,Year One,sargon,414,m,44
tt1045778,Year One,shaman,158,m,31
tt1045778,Year One,slave trader,158,m,59
tt1045778,Year One,zed,8922,m,40
tt1068680,Yes Man,alex,280,m,-1
tt1068680,Yes Man,Allison,3058,f,28
tt1068680,Yes Man,bank customer,294,m,38
tt1068680,Yes Man,bigfoot waitres,256,f,20
tt1068680,Yes Man,carl,9612,m,46
tt1068680,Yes Man,chris rker,1928,m,-1
tt1068680,Yes Man,high school gir,140,f,-1
tt1068680,Yes Man,hot girl,190,f,-1
tt1068680,Yes Man,iranian woman,110,f,-1
tt1068680,Yes Man,jason,418,m,-1
tt1068680,Yes Man,kath,608,f,-1
tt1068680,Yes Man,lucy,1164,f,35
tt1068680,Yes Man,norman,1234,m,34
tt1068680,Yes Man,old woman,110,f,-1
tt1068680,Yes Man,peter,1562,m,33
tt1068680,Yes Man,rooney,810,m,32
tt1068680,Yes Man,sanji,1478,m,-1
tt1068680,Yes Man,seung kim,248,m,-1
tt1068680,Yes Man,stationery prop,218,f,-1
tt1068680,Yes Man,tony,300,m,-1
tt1068680,Yes Man,tour guide,118,f,-1
tt1068680,Yes Man,wiry crunchy wo,156,f,-1
tt0203230,You Can Count on Me,bob steegerson,780,m,39
tt0203230,You Can Count on Me,brian everett,2434,m,38
tt0203230,You Can Count on Me,ron,868,m,38
tt0203230,You Can Count on Me,rudy prescott,1172,m,11
tt0203230,You Can Count on Me,rudy sr.'s girl,242,f,-1
tt0203230,You Can Count on Me,samantha 'sammy,8146,f,36
tt0203230,You Can Count on Me,sheila,176,f,18
tt0203230,You Can Count on Me,sheriff darryl,346,m,50
tt0203230,You Can Count on Me,terry prescott,8422,m,33
tt0128853,You've Got Mail,annabelle fox,336,f,11
tt0128853,You've Got Mail,birdie conrad,510,f,75
tt0128853,You've Got Mail,charlie,178,m,44
tt0128853,You've Got Mail,christina plutz,1374,f,23
tt0128853,You've Got Mail,frank navasky,2210,m,35
tt0128853,You've Got Mail,george pappas,880,m,31
tt0128853,You've Got Mail,joe fox,8272,m,42
tt0128853,You've Got Mail,kathleen kelly,9450,f,37
tt0128853,You've Got Mail,kevin jackson,954,m,25
tt0128853,You've Got Mail,nelson fox,510,m,66
tt0128853,You've Got Mail,patricia eden,1566,f,30
tt0128853,You've Got Mail,schuyler fox,244,m,83
tt0128853,You've Got Mail,veronica grant,214,f,44
tt0403702,Youth in Revolt,bernice lynch,174,f,-1
tt0403702,Youth in Revolt,estelle twisp,2638,f,58
tt0403702,Youth in Revolt,george twisp,1144,m,52
tt0403702,Youth in Revolt,jerry,1552,m,40
tt0403702,Youth in Revolt,lacey,768,f,26
tt0403702,Youth in Revolt,lance wescott,610,m,55
tt0403702,Youth in Revolt,lefty,2244,m,21
tt0403702,Youth in Revolt,matron,110,f,-1
tt0403702,Youth in Revolt,mr. saunders,526,m,74
tt0403702,Youth in Revolt,mrs. saunders,202,f,62
tt0403702,Youth in Revolt,nick twisp,14794,m,21
tt0403702,Youth in Revolt,paul saunders,420,m,31
tt0403702,Youth in Revolt,sailor #1,372,m,-1
tt0403702,Youth in Revolt,sheeni saunders,6670,f,21
tt0403702,Youth in Revolt,street pedestri,102,m,-1
tt0403702,Youth in Revolt,taggarty,194,f,24
tt0403702,Youth in Revolt,trent,410,m,23
tt0403702,Youth in Revolt,vijay joshi,880,m,26
tt1790885,Zero Dark Thirty,ammar,466,m,-1
tt1790885,Zero Dark Thirty,c.i.a. director,261,m,51
tt1790885,Zero Dark Thirty,dan,2656,m,43
tt1790885,Zero Dark Thirty,debbie,136,f,29
tt1790885,Zero Dark Thirty,george,1025,m,49
tt1790885,Zero Dark Thirty,hakim,240,m,39
tt1790885,Zero Dark Thirty,hassan ghul,137,m,65
tt1790885,Zero Dark Thirty,interrogator on,109,m,-1
tt1790885,Zero Dark Thirty,jack,389,m,49
tt1790885,Zero Dark Thirty,jeremy,227,m,45
tt1790885,Zero Dark Thirty,jessica,1141,f,43
tt1790885,Zero Dark Thirty,joseph bradley,631,m,47
tt1790885,Zero Dark Thirty,justin - devgru,394,m,33
tt1790885,Zero Dark Thirty,larry from grou,337,m,35
tt1790885,Zero Dark Thirty,maya,3787,f,35
tt1790885,Zero Dark Thirty,national securi,313,m,55
tt1790885,Zero Dark Thirty,patrick - squad,228,m,38
tt1790885,Zero Dark Thirty,saber - devgru,128,m,37
